"time_years","survival","strata","legend"
6,0.922780013424629,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.08333333333333,0.922282947532748,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.16666666666667,0.922092900203684,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.25,0.921501085431992,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.33333333333333,0.919457802680001,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.41666666666667,0.912940736250441,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.5,0.912527808592528,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.58333333333333,0.910554382940262,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.75,0.90873677934115,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
6.91666666666667,0.906826375582467,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7,0.90572049650574,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.08333333333333,0.903773131368525,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.16666666666667,0.90220169861483,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.25,0.902058026423007,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.33333333333333,0.901291326054724,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.41666666666667,0.899826153781733,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.5,0.89386445778588,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.58333333333333,0.89249067709166,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.66666666666667,0.89229243413696,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.75,0.88941453805337,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.83333333333333,0.886152255895414,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
7.91666666666667,0.881616057947523,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
8,0.879487640507457,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
8.08333333333333,0.878599494617888,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
8.16666666666667,0.875906264275047,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
8.33333333333333,0.87519970753192,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
8.66666666666667,0.869603189048984,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
8.83333333333333,0.868134265232314,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
9,0.867828846277216,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
9.08333333333333,0.866852101242372,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
9.5,0.864980624749609,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
9.58333333333333,0.862318366532629,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
10,0.861730489739329,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
10.1666666666667,0.860413399591064,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
10.5833333333333,0.855297716606222,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
10.75,0.852205551911093,"Normouricemia + moderate/severe periodontitis","Normouricemia + moderate/severe periodontitis (N=2035, deaths=245)"
0.166666666666667,0.999433616588494,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
0.333333333333333,0.99819340779504,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
0.75,0.997938520697844,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
0.916666666666667,0.995890746966157,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1,0.99521562282045,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1.08333333333333,0.994496131039597,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1.16666666666667,0.993501550323031,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1.25,0.992818974017588,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1.5,0.9908309500979,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1.58333333333333,0.989797542741213,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1.75,0.989013622103262,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
1.91666666666667,0.988597118494399,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2,0.987865445577106,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.08333333333333,0.985958684323366,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.25,0.982398637552061,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.33333333333333,0.981782490178971,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.41666666666667,0.979549540580046,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.5,0.979356978784973,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.66666666666667,0.977815085631773,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.75,0.975428620694453,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
2.83333333333333,0.975091574657864,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3,0.974324582933709,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.08333333333333,0.973079697459291,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.16666666666667,0.97226887657446,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.25,0.971516574943501,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.33333333333333,0.967976440595918,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.41666666666667,0.967635627503739,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.5,0.966246790069037,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.58333333333333,0.965749363390376,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.66666666666667,0.964967042269427,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
3.75,0.964487319593289,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
4.33333333333333,0.963683301629563,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
4.5,0.962545687286393,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
4.66666666666667,0.961449039337579,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
4.83333333333333,0.958226659682925,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5,0.956942338505583,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.08333333333333,0.955531683166884,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.16666666666667,0.954616082070825,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.25,0.954008031943914,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.33333333333333,0.952692328552733,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.41666666666667,0.951411831788564,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.5,0.951007826590212,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.58333333333333,0.949591037797915,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.66666666666667,0.949095680537214,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.75,0.94679704392157,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.83333333333333,0.946614032109531,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
5.91666666666667,0.946306002761249,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6,0.945463011206874,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.08333333333333,0.94445529867324,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.16666666666667,0.941903922466712,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.25,0.940117692095552,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.33333333333333,0.9366323356339,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.41666666666667,0.935909152443307,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.5,0.932496100744155,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.75,0.931715658336477,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
6.83333333333333,0.931174619101767,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7,0.930635483516009,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.08333333333333,0.926827507670746,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.16666666666667,0.926120725154586,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.25,0.925601002785885,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.41666666666667,0.925151271054659,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.5,0.923783213147911,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.66666666666667,0.922418833555372,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.75,0.920483732676636,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
7.91666666666667,0.916638955495008,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
8,0.915619112389295,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
8.16666666666667,0.913809839855307,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
8.25,0.909600784905152,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
8.5,0.907716591628911,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
8.83333333333333,0.906195671567463,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
8.91666666666667,0.902792126216188,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
9.08333333333333,0.901732863598067,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
9.25,0.900728763583408,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
9.58333333333333,0.898134487663801,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
10.0833333333333,0.89657729066125,"Hyperuricemia + none/mild periodontitis","Hyperuricemia + none/mild periodontitis (N=1083, deaths=114)"
0,0.999203235288343,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
0.333333333333333,0.995648339606605,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
0.583333333333333,0.986987339433411,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
0.666666666666667,0.985693738914209,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
0.75,0.984404174053398,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
0.916666666666667,0.983200205458269,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
1.16666666666667,0.982535102035067,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
1.25,0.981150741475191,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
1.33333333333333,0.9779461116022,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
1.5,0.977087999530952,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
1.66666666666667,0.967543409298774,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
2.25,0.958265790080186,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
2.33333333333333,0.954292142201346,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
2.41666666666667,0.953340264945946,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
2.5,0.947771220811824,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
2.75,0.937662023622893,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
2.83333333333333,0.93163583798362,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3,0.930029957044398,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3.16666666666667,0.925582006412379,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3.25,0.922680307818118,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3.33333333333333,0.92163287075702,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3.41666666666667,0.918933798588546,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3.58333333333333,0.918487835487319,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3.66666666666667,0.915413386408677,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
3.91666666666667,0.914551575679113,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.16666666666667,0.913243223168564,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.33333333333333,0.906982839286025,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.5,0.885302344547973,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.58333333333333,0.883613238293239,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.66666666666667,0.877455701672931,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.75,0.876635668384636,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.83333333333333,0.873852669004239,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
4.91666666666667,0.871570749854795,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
5.08333333333333,0.867761968241049,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
5.25,0.863129001426917,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
5.33333333333333,0.861942656781897,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
5.5,0.859479704567783,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
5.66666666666667,0.857409918323258,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
5.83333333333333,0.853222450354315,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
6,0.852158314575337,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
6.08333333333333,0.850036396145274,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
6.33333333333333,0.839042165279534,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
6.41666666666667,0.836361582653834,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
6.5,0.829357219969717,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
6.58333333333333,0.828251906980633,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
6.91666666666667,0.825500041794612,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
7,0.819275927701236,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
7.08333333333333,0.817844808392455,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
7.41666666666667,0.816399986769964,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
7.66666666666667,0.814119888520648,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
7.75,0.811112062754503,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8,0.806653463054742,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8.16666666666667,0.80292104594151,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8.25,0.799201807725525,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8.41666666666667,0.791756779334365,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8.5,0.789441949458644,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8.66666666666667,0.786488188739715,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8.75,0.776187628864104,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
8.91666666666667,0.769407708127194,"Hyperuricemia + moderate/severe periodontitis","Hyperuricemia + moderate/severe periodontitis (N=518, deaths=100)"
